1.078999999999999959e+00
6.300000000000000044e-01
8.282000000000000028e+00
4.123000000000000220e+00
3.800000000000000044e-01
4.779999999999999805e-01
1.209999999999999964e+00
1.354000000000000092e+00
6.280000000000000027e-01
2.780000000000000249e-01
7.299999999999999545e-02
8.129999999999999449e-01
2.620000000000000107e-01
5.000000000000000278e-02
1.449999999999999900e-01
4.979999999999999982e-01
5.700000000000000205e-02
1.157000000000000028e+00
8.100000000000000533e-01
1.205000000000000071e+00
2.154999999999999805e+00
1.120000000000000023e-01
1.630000000000000060e-01
2.089999999999999913e-01
3.410000000000000253e-01
2.919999999999999818e-01
1.199999999999999956e-01
1.000000000000000021e-02
4.800000000000000100e-02
1.685999999999999943e+00
1.120000000000000023e-01
8.500000000000000611e-02
1.235999999999999988e+00
2.819999999999999729e-01
5.899999999999999689e-02
1.600000000000000033e-01
4.399999999999999745e-02
1.029999999999999943e-01
1.759999999999999898e-01
2.169999999999999984e-01
8.500000000000000611e-02
1.459999999999999909e-01
2.000000000000000042e-02
2.299999999999999961e-02
5.600000000000000117e-02
1.344999999999999973e+00
2.800000000000000058e-02
3.840000000000000080e-01
7.900000000000000078e-02
5.299999999999999850e-02
8.200000000000000344e-02
5.199999999999999761e-02
1.110000000000000014e-01
2.000000000000000042e-02
4.200000000000000261e-02
8.999999999999999667e-02
3.699999999999999817e-02
9.600000000000000200e-02
3.400000000000000244e-02
3.899999999999999994e-02
6.199999999999999956e-02
7.000000000000000146e-03
1.360000000000000098e-01
2.879999999999999782e-01
4.900000000000000189e-02
1.700000000000000122e-02
2.400000000000000050e-02
1.499999999999999944e-02
7.000000000000000146e-03
1.019999999999999934e-01
1.799999999999999864e-02
3.000000000000000062e-03
4.000000000000000083e-03
2.599999999999999881e-02
6.300000000000000044e-02
7.199999999999999456e-02
8.599999999999999312e-02
3.099999999999999978e-02
2.400000000000000050e-02
1.400000000000000029e-02
5.999999999999999778e-02
5.000000000000000278e-02
1.000000000000000021e-02
1.099999999999999936e-02
7.109999999999999654e-01
2.439999999999999947e-01
4.849999999999999867e-01
1.089999999999999997e-01
